Station,Model,Location_Intercept,Location_Slope,Scale_Intercept,Scale_Slope,Shape,Location_SE_Intercept,Location_SE_Slope,Scale_SE_Intercept,Scale_SE_Slope,Shape_SE,Location_Slope_Significant,Shape_Significant,Scale_Slope_Significant,num_years,start_date,end_date
Traneberg,Exp model,28.057095217533032,NA,1.6669190857398293,0.01120205878042748,0.1186193711454314,1.0641716167340989,NA,0.20483529204232256,0.005056317622512826,0.11222571294749215,NA,FALSE,TRUE,63.997262149212865,1960-10-01,2024-09-30
Traneberg,Linear model,28.093183508544776,NA,5.125533118170956,0.08255553261217877,0.11333966589329189,1.0631842197175305,NA,1.2218407976354957,0.037442642694769955,0.11102879042599548,NA,FALSE,TRUE,63.997262149212865,1960-10-01,2024-09-30
Ungsberg,Stationary,27.390271740898616,NA,8.73025915637017,NA,0.12652774003602676,1.2545085425384002,NA,0.9667655685438954,NA,0.10783914860224489,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Ungsberg,Exp model,27.357054232052207,NA,2.3357381863359743,-0.005883621574207381,0.14630946147677595,1.2328489464355277,NA,0.19724444550240958,0.005385698848110221,0.11867750840597964,NA,FALSE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Ungsberg,Linear model,27.34790436003323,NA,10.292365914892176,-0.05264135103493063,0.14802689589387302,1.2316845649143693,NA,1.908106203192597,0.04768264126738361,0.11954679431927553,NA,FALSE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Uppsala,Stationary,25.770709644102677,NA,7.675908586791358,NA,0.0927923827147962,0.6263615167838673,NA,0.4685735181743169,NA,0.05142141686603652,NA,NA,NA,187.99452429842574,1836-10-01,2024-09-30
Uppsala,Exp model,25.83013856001106,NA,1.7771893315538712,0.0026393796071101823,0.0846349067684096,0.60616301427354,NA,0.12002431672196433,0.001095161134878363,0.052401855093995524,NA,FALSE,TRUE,187.99452429842574,1836-10-01,2024-09-30
Uppsala,Linear model,25.832118630925567,NA,5.671437054755969,0.021028054582280065,0.08766159621007721,0.6035697177161554,NA,0.8327310117671958,0.008800108244427939,0.05256923938246056,NA,FALSE,TRUE,187.99452429842574,1836-10-01,2024-09-30
Ytterberg D,Stationary,25.268647537322117,NA,5.765133715427082,NA,0.3494720730740682,0.8841893948812695,NA,0.774319115041771,NA,0.15364786483206322,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Ytterberg D,Exp model,25.324814873192707,NA,1.8338428233183122,-0.0025904039803741415,0.3543488657258846,0.8911056374518151,NA,0.20552190358778374,0.004742243258322701,0.15563304214994458,NA,TRUE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Ytterberg D,Linear model,25.323518660689643,NA,6.223369031428661,-0.014265799355298241,0.354080123880962,0.8915657908866316,NA,1.2307667897721841,0.02689082918847896,0.15560509196874575,NA,TRUE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Åby,Stationary,25.791828767242755,NA,7.062498200381815,NA,0.31446971263355317,1.013365109887034,NA,0.8647467385417289,NA,0.11660765154445307,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Åby,Exp model,25.590126556830203,NA,1.70921693646925,0.00766803210305246,0.2507180406733671,0.9958106991880495,NA,0.2023818445441843,0.005779033700225658,0.131799144539617,NA,FALSE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Åby,Linear model,25.59713408896946,NA,5.535152723185537,0.049477521569852724,0.25472582564769075,0.9987274990576656,NA,1.1751822780270387,0.03819448887500823,0.13122788610970887,NA,FALSE,FALSE,63.997262149212865,1960-10-01,2024-09-30
Åkroken D,Stationary,31.099997853790363,NA,9.743270508199851,NA,-0.016334563223494615,1.3546147539108289,NA,0.9959299989764574,NA,0.10177875781893936,NA,NA,NA,67.99726214921287,1956-10-01,2024-09-30
Åkroken D,Exp model,31.180745367660236,NA,1.978680640771136,0.0083019671658572,-0.020485654738512424,1.2974860490783835,NA,0.21037161891486622,0.005444311536162585,0.10201020566769539,NA,FALSE,FALSE,67.99726214921287,1956-10-01,2024-09-30
Åkroken D,Linear model,31.244960681842468,NA,6.379520637029503,0.09990998056587436,-0.024947993352788602,1.2768364569029291,NA,1.788101760696706,0.057883719954223346,0.10103666802997079,NA,FALSE,FALSE,67.99726214921287,1956-10-01,2024-09-30
Åtorp,Stationary,29.03317788221394,NA,6.226450624881872,NA,0.07463573510065444,0.8812544060710286,NA,0.6533207639676583,NA,0.09243647556837038,NA,NA,NA,62.997946611909654,1961-10-01,2024-09-30
Åtorp,Exp model,29.215607657023106,NA,1.696523120472316,0.0041400182207832455,0.06758447013675309,0.8968233761929869,NA,0.1690652693677249,0.004433036263716143,0.09468995244646809,NA,FALSE,FALSE,62.997946611909654,1961-10-01,2024-09-30
Åtorp,Linear model,29.197084033830727,NA,5.495456143071755,0.023334794835860224,0.06818239531643316,0.8947893711022751,NA,0.9469016891046166,0.026367719806510394,0.09463934704640777,NA,FALSE,FALSE,62.997946611909654,1961-10-01,2024-09-30
