Station,Model,Location_Intercept,Location_Slope,Scale_Intercept,Scale_Slope,Shape,Location_SE_Intercept,Location_SE_Slope,Scale_SE_Intercept,Scale_SE_Slope,Shape_SE,Location_Slope_Significant,Shape_Significant,Scale_Slope_Significant,num_years,start_date,end_date
Kristinehamn,Stationary,28.728092846709277,NA,8.035553051229314,NA,NA,1.05372493503161,NA,0.8141533300018655,NA,NA,NA,NA,NA,63.997262149212865,1960-10-01,2024-09-30
Kristinehamn,Exp model,28.685726552704935,NA,2.1696186175216847,-0.0026524904426697693,NA,1.0577741602696669,NA,0.20611604177507498,0.005425402455736705,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Kristinehamn,Linear model,28.673582914772528,NA,8.82199352846342,-0.02393794785037307,NA,1.0609784461539065,NA,1.7991834499260009,0.045814067768911,NA,NA,NA,FALSE,63.997262149212865,1960-10-01,2024-09-30
Ljusnedal,Stationary,25.020065530797634,NA,6.41921302217295,NA,NA,0.6972876632343927,NA,0.5176203118904612,NA,NA,NA,NA,NA,93.99863107460644,1930-10-01,2024-09-30
Ljusnedal,Exp model,25.02260651704544,NA,1.8451370517128145,2.941825069769825e-4,NA,0.6974336215444699,NA,0.1539231826488833,0.0027321792049897235,NA,NA,NA,FALSE,93.99863107460644,1930-10-01,2024-09-30
Ljusnedal,Linear model,25.02249330041158,NA,6.329971164012135,0.0018573202460920712,NA,0.6973752406687607,NA,0.977408581716524,0.01748292536517693,NA,NA,NA,FALSE,93.99863107460644,1930-10-01,2024-09-30
Lund,Stationary,27.908342566783485,NA,7.84340072450941,NA,NA,1.03716252229272,NA,0.8133644932609546,NA,NA,NA,NA,NA,62.997946611909654,1961-10-01,2024-09-30
Lund,Exp model,27.785621197252265,NA,2.013302008669751,0.0014615691867250512,NA,1.1337821477462766,NA,0.20189243853266217,0.0055171437456065266,NA,NA,NA,FALSE,62.997946611909654,1961-10-01,2024-09-30
Lund,Linear model,27.802852211365842,NA,7.5314839036124,0.009897377536506468,NA,1.1194384792628842,NA,1.4672155011600863,0.04011983518164177,NA,NA,NA,FALSE,62.997946611909654,1961-10-01,2024-09-30
Mariestad,Stationary,28.161632622849098,NA,8.470646573812392,NA,NA,1.100913275839183,NA,0.8045836400179615,NA,NA,NA,NA,NA,65.99863107460644,1958-10-01,2024-09-30
Mariestad,Exp model,28.407079161100597,NA,2.227588794339184,-0.002862016281364985,NA,1.166717215885506,NA,0.1884133240710112,0.004988267701515192,NA,NA,NA,FALSE,65.99863107460644,1958-10-01,2024-09-30
Mariestad,Linear model,28.403687134416174,NA,9.249311117511288,-0.02411452989502698,NA,1.162551375009706,NA,1.6585465490459432,0.04190676961086419,NA,NA,NA,FALSE,65.99863107460644,1958-10-01,2024-09-30
