Station,Dataset,Type,Model,Location_Intercept,Location_SE_Intercept,Location_Slope,Location_SE_Slope,Scale_Intercept,Scale_SE_Intercept,Scale_Slope,Scale_SE_Slope,Shape,Shape_SE,Trend_lr_pval,Shape_lr_pval,First_Observation_Date,Last_Observation_Date,Elapsed_Years,Significant_Trend,Significant_Shape
Avasjö-Borgafjäll D,Original,GEV,Stationary,29.621850230575234,1.0370245965431906,NA,NA,7.263765574013516,0.7750636897247807,NA,NA,-0.003915102871560355,0.11515769932665848,NA,0.8178374048997675,1957-10-01,2024-09-30,66.99794661190965,NA,FALSE
Avasjö-Borgafjäll D,Original,Gumbel,Stationary,29.606623352716717,0.9334279111350167,NA,NA,7.252916957908927,0.7043591302051261,NA,NA,NA,NA,NA,NA,1957-10-01,2024-09-30,66.99794661190965,NA,NA
Avasjö-Borgafjäll D,Original,GEV,Multiplicative (mu),26.824165827251313,1.8122632216527712,0.08206620585071651,0.0452388599503055,6.976387893676503,0.7565442851307111,NA,NA,0.02691834711605558,0.11844057890060379,0.07688347039387902,0.9205687927957371,1957-10-01,2024-09-30,66.99794661190965,FALSE,FALSE
Avasjö-Borgafjäll D,Original,Gumbel,Multiplicative (mu),26.919979492940733,1.7999547335107002,0.08224187298135363,0.046243312583476415,7.052423854789067,0.6888297238393523,NA,NA,NA,NA,0.07937355139631401,NA,1957-10-01,2024-09-30,66.99794661190965,FALSE,NA
Avasjö-Borgafjäll D,Original,GEV,Multiplicative (sigma),29.70372222253471,1.0439025786008505,NA,NA,2.0577420420162555,0.18477139511612553,-0.0025018545075678428,0.004913150409687527,0.012242365395488453,0.12352986154711731,0.6110870732669268,0.8276846398262685,1957-10-01,2024-09-30,66.99794661190965,FALSE,FALSE
Avasjö-Borgafjäll D,Original,Gumbel,Multiplicative (sigma),29.743913886435706,0.9672965142255131,NA,NA,2.0581444177447987,0.18456390952720067,-0.002371351709905586,0.0047323773385830326,NA,NA,0.617213802394698,NA,1957-10-01,2024-09-30,66.99794661190965,FALSE,NA
Avasjö-Borgafjäll D,Original,GEV,Multiplicative (mu/sigma),26.8563269980033,1.8883062042291276,0.08124098845751813,0.04718176212729646,1.9536368438901235,0.2061902487159969,-3.1212250576105615e-4,0.004916778190000599,0.025777515444969666,0.11985268145942869,0.20871139608412365,NA,1957-10-01,2024-09-30,66.99794661190965,FALSE,NA
Avasjö-Borgafjäll D,Original,Gumbel,Multiplicative (mu/sigma),26.956397906386737,1.8516412792088028,0.08115875972759469,0.047574738437641415,1.9695235015917059,0.1913273058357317,-4.7359955246404603e-4,0.00480120140554607,NA,NA,0.21359189967416825,NA,1957-10-01,2024-09-30,66.99794661190965,FALSE,NA
Borås,Original,GEV,Stationary,34.397053105387926,1.1123986062499938,NA,NA,7.9094374013360955,0.7799860468073723,NA,NA,-0.0740381559522488,0.07984191362903113,NA,0.59602260556459,1962-10-01,2024-09-30,61.998631074606436,NA,FALSE
Borås,Original,Gumbel,Stationary,34.08445003992694,1.043800398022868,NA,NA,7.786768605886937,0.7495736745563574,NA,NA,NA,NA,NA,NA,1962-10-01,2024-09-30,61.998631074606436,NA,NA
Borås,Original,GEV,Multiplicative (mu),33.083421431775676,2.2233416128454078,0.0390640923722677,0.057137236222374835,7.763432298702583,0.7956954469145708,NA,NA,-0.05016882252734706,0.09069632819233715,0.5059140432104625,0.4114091607354046,1962-10-01,2024-09-30,61.998631074606436,FALSE,FALSE
Borås,Original,Gumbel,Multiplicative (mu),32.542768087428236,1.909167889358362,0.04959873234353938,0.05096155914990315,7.645886214009386,0.7510686697561035,NA,NA,NA,NA,0.3377224415846173,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Borås,Original,GEV,Multiplicative (sigma),34.48490226187998,1.037519150717618,NA,NA,2.3842776236857444,0.19061206830346855,-0.01155985165885971,0.005035170277796319,-0.08382248914827999,0.09588120813620443,0.02250389984643679,0.40108397902643167,1962-10-01,2024-09-30,61.998631074606436,TRUE,FALSE
Borås,Original,Gumbel,Multiplicative (sigma),34.17070535615733,0.9529563214686232,NA,NA,2.352386866819442,0.1779307751586355,-0.011323873140006331,0.00487826744996677,NA,NA,0.02145733836955842,NA,1962-10-01,2024-09-30,61.998631074606436,TRUE,NA
Borås,Original,GEV,Multiplicative (mu/sigma),35.02472424773437,2.487496560243719,-0.013800516135240873,0.057622867757214265,2.3993302303612305,0.19813121580692375,-0.012007284883695473,0.005331356504473603,-0.0865623118796912,0.09658696274145688,0.07194611426696733,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Borås,Original,Gumbel,Multiplicative (mu/sigma),34.53004337840826,2.4014441110217875,-0.009367561506565036,0.05749733639119915,2.3666604397692996,0.1982589452838016,-0.011761109576920002,0.00556746597325612,NA,NA,0.07008169050996815,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Finnbacka D,Original,GEV,Stationary,27.81925752916842,1.113260905916035,NA,NA,7.546894453993824,0.8557877070876494,NA,NA,0.11901230803400374,0.11038091632697039,NA,0.11703583129579476,1963-10-01,2024-09-30,60.99931553730322,NA,FALSE
Finnbacka D,Original,Gumbel,Stationary,28.331845938827758,1.0686052726978312,NA,NA,7.955522526220208,0.8181210821855196,NA,NA,NA,NA,NA,NA,1963-10-01,2024-09-30,60.99931553730322,NA,NA
Finnbacka D,Original,GEV,Multiplicative (mu),31.53787669931974,1.8422979057990123,-0.11853737484395192,0.047470591764668245,7.0791057541372115,0.8100282062606646,NA,NA,0.14763888334339265,0.11026800715183004,0.016194517946756293,0.18441457467991826,1963-10-01,2024-09-30,60.99931553730322,TRUE,FALSE
Finnbacka D,Original,Gumbel,Multiplicative (mu),32.29976914277361,1.9626055652368701,-0.12379609799372726,0.054495403356905135,7.578218423745959,0.784539816056724,NA,NA,NA,NA,0.027705134283774184,NA,1963-10-01,2024-09-30,60.99931553730322,TRUE,NA
Finnbacka D,Original,GEV,Multiplicative (sigma),28.22571911064801,1.1646172954707077,NA,NA,1.8237555091181044,0.2212397418014714,0.006148374825680112,0.00611589197074947,0.13518298560807687,0.11728751285093257,0.33409004914714163,0.11437655856468776,1963-10-01,2024-09-30,60.99931553730322,FALSE,FALSE
Finnbacka D,Original,Gumbel,Multiplicative (sigma),28.739021439055342,1.1505977436572263,NA,NA,1.9039989041407732,0.21921871845192364,0.005363895419177205,0.0063082667950126545,NA,NA,0.40530366099756143,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Finnbacka D,Original,GEV,Multiplicative (mu/sigma),31.719535142419577,2.020419970832215,-0.12518837206351321,0.0549870149601674,2.00309424630143,0.22629356272779666,-0.0016214781178169326,0.0068328167474348825,0.1537318739058035,0.11427569807014716,0.05398581071123856,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Finnbacka D,Original,Gumbel,Multiplicative (mu/sigma),32.21151824380808,2.0271337318820075,-0.12092018180212774,0.05790344551390424,1.9981999886705535,0.21534370131574823,8.987191582037989e-4,0.006302320848395018,NA,NA,0.08774572125745601,NA,1963-10-01,2024-09-30,60.99931553730322,FALSE,NA
Gendalen,Original,GEV,Stationary,28.96728879871279,1.131836186516593,NA,NA,7.465917638733929,0.8684026014166863,NA,NA,0.05173216842650064,0.13333296362564553,NA,0.8119312464903577,1962-10-01,2024-09-30,61.998631074606436,NA,FALSE
Gendalen,Original,Gumbel,Stationary,29.176566460200355,1.0199660712590368,NA,NA,7.6315309394278765,0.7810331804479331,NA,NA,NA,NA,NA,NA,1962-10-01,2024-09-30,61.998631074606436,NA,NA
Gendalen,Original,GEV,Multiplicative (mu),26.700324477161878,1.8645992862469496,0.07938114656727077,0.05356071511433758,7.431792711123717,0.818720592875175,NA,NA,0.027183903706062384,0.11540012420478953,0.12713745895215461,0.689666779853833,1962-10-01,2024-09-30,61.998631074606436,FALSE,FALSE
Gendalen,Original,Gumbel,Multiplicative (mu),26.708018392345554,1.9069927419496349,0.08264023350992922,0.052835305995568155,7.509069324678239,0.7610547931052749,NA,NA,NA,NA,0.1193519564252714,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Gendalen,Original,GEV,Multiplicative (sigma),28.941195856984834,1.1920681734588774,NA,NA,1.9981003046392705,0.21121147523080117,3.634449734720418e-4,0.005240616552492515,0.052861767330359404,0.13467522913277694,0.9447733330580168,0.5393033279366118,1962-10-01,2024-09-30,61.998631074606436,FALSE,FALSE
Gendalen,Original,Gumbel,Multiplicative (sigma),29.168392987252048,1.0673143447245679,NA,NA,2.027924682031886,0.19802692986430873,1.3576429435247666e-4,0.005286567389019639,NA,NA,0.9795552308973843,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Gendalen,Original,GEV,Multiplicative (mu/sigma),25.94440844939017,1.901109654516525,0.09727842437428476,0.05489856381072234,1.7968945560411111,0.2773323028673817,0.005569445848009304,0.006861017485458372,0.08198383071990217,0.1379076523713282,0.21921120195176072,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Gendalen,Original,Gumbel,Multiplicative (mu/sigma),26.34276080060368,1.878714033641971,0.09456897343748577,0.05564895006053144,1.899695591171677,0.20894085102179136,0.0034425078212539364,0.005519893663918516,NA,NA,0.24488768195587426,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Grönliden,Original,GEV,Stationary,27.912360563659508,1.0919903556653092,NA,NA,7.900593572003905,0.8547902071631087,NA,NA,0.168031592601029,0.1016324744662655,NA,0.05707098188014863,1956-10-01,2024-09-30,67.99726214921287,NA,FALSE
Grönliden,Original,Gumbel,Stationary,28.66362371794953,1.084168292772701,NA,NA,8.543597031520115,0.8457106079548746,NA,NA,NA,NA,NA,NA,1956-10-01,2024-09-30,67.99726214921287,NA,NA
Grönliden,Original,GEV,Multiplicative (mu),29.317219802157382,1.8440648687427723,-0.04189778178034546,0.044087915070444766,7.787688178857305,0.8614237331916447,NA,NA,0.1819923720934437,0.10844964797477182,0.3480958751394228,0.10889671391001457,1956-10-01,2024-09-30,67.99726214921287,FALSE,FALSE
Grönliden,Original,Gumbel,Multiplicative (mu),30.21598443056387,2.128272584430207,-0.04458713442513879,0.05344167906274105,8.497707314440872,0.8436216432945671,NA,NA,NA,NA,0.40433303496042666,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Grönliden,Original,GEV,Multiplicative (sigma),27.908721034363435,1.0909276110648554,NA,NA,2.049748510599235,0.23382832773603524,4.341376042281808e-4,0.005243838603563785,0.17272867860385005,0.11707793929161557,0.9343554547934805,0.12263928280656783,1956-10-01,2024-09-30,67.99726214921287,FALSE,FALSE
Grönliden,Original,Gumbel,Multiplicative (sigma),28.463749584476027,1.1050817015113559,NA,NA,2.2966279286429794,0.1951685510090606,-0.004333591935923873,0.0046285688874954855,NA,NA,0.35035769363017566,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Grönliden,Original,GEV,Multiplicative (mu/sigma),29.85291832329781,2.236681000099973,-0.055122848468957174,0.052667134741617494,2.153937128953036,0.24289463080023058,-0.002719227898652477,0.005728988091643789,0.16377522020351712,0.11552673686810597,0.5765450880485254,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Grönliden,Original,Gumbel,Multiplicative (mu/sigma),30.84002141870804,2.370173394836286,-0.0625847828191125,0.05507259179628296,2.339439355397531,0.19903289823537318,-0.005853316386024269,0.004832458457362188,NA,NA,0.34067480678849976,NA,1956-10-01,2024-09-30,67.99726214921287,FALSE,NA
Hallstaberg,Original,GEV,Stationary,26.92780225783145,1.112939785295848,NA,NA,7.917688412067568,0.9175200528120743,NA,NA,0.2705264069655919,0.10323525487749886,NA,2.64585028073977e-4,1959-10-01,2024-09-30,64.99931553730322,NA,TRUE
Hallstaberg,Original,Gumbel,Stationary,28.262198869440223,1.2067356376747411,NA,NA,9.368969732329147,0.9693770453312002,NA,NA,NA,NA,NA,NA,1959-10-01,2024-09-30,64.99931553730322,NA,NA
Hallstaberg,Original,GEV,Multiplicative (mu),26.19385713066985,1.8917466007294281,0.020983373547111474,0.04393173174562772,7.864828973627949,0.9233813388514728,NA,NA,0.2795667376609043,0.10742824355294366,0.6377763141682932,2.993779550599522e-4,1959-10-01,2024-09-30,64.99931553730322,FALSE,TRUE
Hallstaberg,Original,Gumbel,Multiplicative (mu),28.292766558012605,2.3725657676794096,-9.445993754968006e-4,0.062098407487533924,9.3692584588734409,0.9699026249019758,NA,NA,NA,NA,0.9884430443786258,NA,1959-10-01,2024-09-30,64.99931553730322,FALSE,NA
Hallstaberg,Original,GEV,Multiplicative (sigma),26.88225790611366,1.099224281100419,NA,NA,2.211281042963636,0.1925134198341113,-0.004693403603796716,0.0047672264005869875,0.27671848416577977,0.10747715551833506,0.32760309551673145,3.0817162773131044e-4,1959-10-01,2024-09-30,64.99931553730322,FALSE,TRUE
Hallstaberg,Original,Gumbel,Multiplicative (sigma),28.205457057663295,1.18950672393812,NA,NA,2.415337318141917,0.21519394138654385,-0.005617200364872991,0.005705634393606196,NA,NA,0.3250734015752098,NA,1959-10-01,2024-09-30,64.99931553730322,FALSE,NA
Hallstaberg,Original,GEV,Multiplicative (mu/sigma),27.226225948314404,2.3140012826103535,-0.009453553788216636,0.05559155354619346,2.233372885653678,0.23227193569176052,-0.00533778308116842,0.0060810113347126975,0.2760808839680226,0.10751753360378882,0.6103584528176175,NA,1959-10-01,2024-09-30,64.99931553730322,FALSE,NA
Hallstaberg,Original,Gumbel,Multiplicative (mu/sigma),28.887355139784788,2.6480545714850026,-0.018512015029639076,0.06411376303502939,2.4308390129476543,0.2220070489651318,-0.006083331358902118,0.005933631924474874,NA,NA,0.5910489167274809,NA,1959-10-01,2024-09-30,64.99931553730322,FALSE,NA
Hanö A,Original,GEV,Stationary,23.924846344673675,0.7487326182723899,NA,NA,7.854569198547192,0.592741879862753,NA,NA,0.19347142067380654,0.06965735914623951,NA,0.0015816425363366598,1882-10-01,2024-09-30,141.9958932238193,NA,TRUE
Hanö A,Original,Gumbel,Stationary,24.78890468737777,0.7561165609128102,NA,NA,8.62378941572582,0.5946203594072896,NA,NA,NA,NA,NA,NA,1882-10-01,2024-09-30,141.9958932238193,NA,NA
Hanö A,Original,GEV,Multiplicative (mu),23.507841779652242,1.289693499949818,0.005847277580842749,0.014751422030039329,7.847125264626905,0.5926546681242992,NA,NA,0.1941701665988496,0.06982133386201833,0.692089829302204,0.0015908754856525686,1882-10-01,2024-09-30,141.9958932238193,FALSE,TRUE
Hanö A,Original,Gumbel,Multiplicative (mu),24.369161268441427,1.4789297174030116,0.005926510045485048,0.017871981673619145,8.619527876107853,0.5943684848196588,NA,NA,NA,NA,0.7402206204301648,NA,1882-10-01,2024-09-30,141.9958932238193,FALSE,NA
Hanö A,Original,GEV,Multiplicative (sigma),23.927601260403176,0.7486858275927399,NA,NA,2.083071189831623,0.13444146843833946,-3.146149163145539e-4,0.0015721331248495102,0.19420013324440655,0.06984595173810056,0.8441514764724014,0.0015824707821514292,1882-10-01,2024-09-30,141.9958932238193,FALSE,TRUE
Hanö A,Original,Gumbel,Multiplicative (sigma),24.790670727307123,0.7567120810712427,NA,NA,2.1604089203044397,0.13684672913451135,-8.287811840355015e-5,0.0016586381337278864,NA,NA,0.9604118763631329,NA,1882-10-01,2024-09-30,141.9958932238193,FALSE,NA
Hanö A,Original,GEV,Multiplicative (mu/sigma),23.506403150040022,1.4302837604017984,0.0058675281543150975,0.017186611886417763,2.0598616943482977,0.15067337950624748,4.073324175294469e-6,0.0018265078775369953,0.19416731612875374,0.0698228825060757,0.9245773156998929,NA,1882-10-01,2024-09-30,141.9958932238193,FALSE,NA
Hanö A,Original,Gumbel,Multiplicative (mu/sigma),24.359377860702757,1.510459680121972,0.006064303840373268,0.018442605924381444,2.1502320666088894,0.14024235566761833,5.33929989929276e-5,0.001709146771166435,NA,NA,0.9460585248464264,NA,1882-10-01,2024-09-30,141.9958932238193,FALSE,NA
Heden,Original,GEV,Stationary,36.1918260479694,1.2481003249741565,NA,NA,8.568636623428281,0.9105307953839057,NA,NA,-0.05027689273381872,0.10800933260043365,NA,0.6457980390030386,1962-10-01,2024-09-30,61.998631074606436,NA,FALSE
Heden,Original,Gumbel,Stationary,35.964070527688996,1.1287000038338717,NA,NA,8.429676903096858,0.8375650337050923,NA,NA,NA,NA,NA,NA,1962-10-01,2024-09-30,61.998631074606436,NA,NA
Heden,Original,GEV,Multiplicative (mu),33.76664611363937,2.263518231066193,0.08022015250488565,0.06253434754980487,8.461893311364555,0.8950577181878785,NA,NA,-0.04980982144776182,0.10593192613511528,0.2027163959666195,0.6366800856938822,1962-10-01,2024-09-30,61.998631074606436,FALSE,FALSE
Heden,Original,Gumbel,Multiplicative (mu),33.60124438831207,2.1854636165298342,0.07833685285109547,0.06087472809108792,8.326466447767967,0.8266182297512904,NA,NA,NA,NA,0.20303306151580394,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Heden,Original,GEV,Multiplicative (sigma),36.15075829199346,1.2737326423022806,NA,NA,2.119296119508661,0.2100823374871033,9.462858288262014e-4,0.005973316332033001,-0.051832868376345466,0.10743811163668872,0.8743211697691731,0.6619966995409148,1962-10-01,2024-09-30,61.998631074606436,FALSE,FALSE
Heden,Original,Gumbel,Multiplicative (sigma),35.931808427812676,1.1697212260409438,NA,NA,2.1119510004637796,0.21369228596101725,6.386923930224564e-4,0.006123269065436629,NA,NA,0.9169519416840044,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Heden,Original,GEV,Multiplicative (mu/sigma),33.68889509122347,2.244615174377351,0.08232967750639561,0.06307025627778655,2.0834980941635877,0.21132656466896377,0.0016147098873916695,0.005724789214146374,-0.04663103056382521,0.10469507162492692,0.42689133470118107,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Heden,Original,Gumbel,Multiplicative (mu/sigma),33.48811435890598,2.1637856073902055,0.08204817066870344,0.0623761253248133,2.061030595017729,0.20736394990872517,0.0018575885854928873,0.005865414447608704,NA,NA,0.4230966182446982,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Hyltan,Original,GEV,Stationary,26.47825405875716,1.0423333518569968,NA,NA,7.8150198384445,0.8022373989319851,NA,NA,0.13668083974393924,0.09462299645418894,NA,0.16347665362569136,1952-10-01,2024-09-30,71.99726214921287,NA,FALSE
Hyltan,Original,Gumbel,Stationary,27.068020750909046,1.0237589699745702,NA,NA,8.291752416450644,0.795430783669979,NA,NA,NA,NA,NA,NA,1952-10-01,2024-09-30,71.99726214921287,NA,NA
Hyltan,Original,GEV,Multiplicative (mu),24.30477087247304,1.8131123046367723,0.06452349970075434,0.04408519963575726,7.751852293434278,0.788867516216483,NA,NA,0.12349566703813133,0.09270063473314236,0.1384143600821896,0.27194943559335155,1952-10-01,2024-09-30,71.99726214921287,FALSE,FALSE
Hyltan,Original,Gumbel,Multiplicative (mu),24.344850817022834,1.9904750074435857,0.0781039416393086,0.04786934200614492,8.17270248556987,0.7826861352319392,NA,NA,NA,NA,0.1047340426788157,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Hyltan,Original,GEV,Multiplicative (sigma),26.319238520588446,1.0647844681674667,NA,NA,1.9309291557092507,0.19084079485382194,0.003626608216754437,0.00487498374258335,0.1104266276211783,0.10402959968724393,0.45220287132667447,0.2646264943618722,1952-10-01,2024-09-30,71.99726214921287,FALSE,FALSE
Hyltan,Original,Gumbel,Multiplicative (sigma),26.60524541047457,1.0639007714311297,NA,NA,1.896057736629213,0.18344186761654366,0.00595976609577984,0.0045010388667501575,NA,NA,0.1875904613101295,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Hyltan,Original,GEV,Multiplicative (mu/sigma),23.39430378712262,1.723739200540731,0.09231606224210964,0.04699964933549871,1.7773821878914229,0.201048393337332,0.007324147984857587,0.004854092244978784,0.10543668436799486,0.09839016051413217,0.11098695081070163,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Hyltan,Original,Gumbel,Multiplicative (mu/sigma),23.71972907285431,1.7461468781835323,0.0957229259112203,0.048643242786676505,1.80523180974135,0.18760756805200132,0.007781337271413919,0.004519131955170655,NA,NA,0.06296042111959099,NA,1952-10-01,2024-09-30,71.99726214921287,FALSE,NA
Härnösand,Original,GEV,Stationary,35.82259131247442,0.9583966762798395,NA,NA,10.67327625366865,0.7353377326385105,NA,NA,0.15731996804105122,0.05525407408605946,NA,4.20730402131839e-5,1871-10-01,2024-09-30,152.99657768651608,NA,TRUE
Härnösand,Original,Gumbel,Stationary,36.81206834044205,0.9711437912052199,NA,NA,11.507633040764656,0.7531370319455084,NA,NA,NA,NA,NA,NA,1871-10-01,2024-09-30,152.99657768651608,NA,NA
Härnösand,Original,GEV,Multiplicative (mu),31.728427506877146,1.54729484985248,0.0519918984609637,0.015957476700368536,10.125523063221246,0.7207432907891727,NA,NA,0.19341247994345753,0.060211978144628656,0.0020806180265646236,7.645981566352303e-4,1871-10-01,2024-09-30,152.99657768651608,TRUE,TRUE
Härnösand,Original,Gumbel,Multiplicative (mu),33.303613828605506,1.8432640941731298,0.046753617527481924,0.020541863827018128,11.212917824025201,0.7418073223753274,NA,NA,NA,NA,0.025464586241149015,NA,1871-10-01,2024-09-30,152.99657768651608,TRUE,NA
Härnösand,Original,GEV,Multiplicative (sigma),36.23223939934157,0.9366785677750892,NA,NA,2.601409717802214,0.11550778825373129,-0.0034188143314646813,0.0011980765348671481,0.17521083139669286,0.06305791499283514,0.0068451477088871445,4.0714375115844263e-4,1871-10-01,2024-09-30,152.99657768651608,TRUE,TRUE
Härnösand,Original,Gumbel,Multiplicative (sigma),37.30489443728611,0.9365999632615737,NA,NA,2.719649044061308,0.12289857624209034,-0.003898590475032927,0.001325922366184421,NA,NA,0.0040119653837936186,NA,1871-10-01,2024-09-30,152.99657768651608,TRUE,NA
Härnösand,Original,GEV,Multiplicative (mu/sigma),32.891151959676556,1.9765477757687533,0.038084291539801744,0.02094418508035527,2.4490002671557725,0.14514022932463905,-0.0016973628244460286,0.0015499413295953525,0.1797151227993426,0.06195829239514776,0.004895548022746027,NA,1871-10-01,2024-09-30,152.99657768651608,TRUE,NA
Härnösand,Original,Gumbel,Multiplicative (mu/sigma),34.45884868521658,2.1188936469406956,0.031824087595432225,0.021601854097493312,2.661398007228424,0.12915993412864538,-0.0032763268522988625,0.001387410548467621,NA,NA,0.00543380738563071,NA,1871-10-01,2024-09-30,152.99657768651608,TRUE,NA
Håvelund,Original,GEV,Stationary,31.681233465196566,0.9755002334190283,NA,NA,7.594663424437225,0.7026501272026956,NA,NA,-0.03602892402711816,0.07877854685092801,NA,0.6413892291958946,1948-10-01,2024-09-30,75.99726214921287,NA,FALSE
Håvelund,Original,Gumbel,Stationary,31.532108737930614,0.9086918413210668,NA,NA,7.510017430314564,0.6689613010541364,NA,NA,NA,NA,NA,NA,1948-10-01,2024-09-30,75.99726214921287,NA,NA
Håvelund,Original,GEV,Multiplicative (mu),30.73512442620433,1.767785054277154,0.025496288537716908,0.039761831542718985,7.583351063182886,0.7028861311302531,NA,NA,-0.03895899879599818,0.07985276453939018,0.521008091689213,0.5785956266138428,1948-10-01,2024-09-30,75.99726214921287,FALSE,FALSE
Håvelund,Original,Gumbel,Multiplicative (mu),30.63737192367239,1.7098042119191232,0.02384082602247265,0.03825973549083306,7.491779713772128,0.6674821228233287,NA,NA,NA,NA,0.5343897813071639,NA,1948-10-01,2024-09-30,75.99726214921287,FALSE,NA
Håvelund,Original,GEV,Multiplicative (sigma),31.68297803642566,0.978957418029437,NA,NA,1.968554597362283,0.16158473340552984,0.0016919838141215289,0.003904819669664028,-0.04956871739992399,0.08566583605774448,0.6631116369697045,0.5481046815695514,1948-10-01,2024-09-30,75.99726214921287,FALSE,FALSE
Håvelund,Original,Gumbel,Multiplicative (sigma),31.502664000121733,0.9158042894001436,NA,NA,1.979716204435353,0.16119772728314527,9.725062087839919e-4,0.003619580732976566,NA,NA,0.7879810607014893,NA,1948-10-01,2024-09-30,75.99726214921287,FALSE,NA
Håvelund,Original,GEV,Multiplicative (mu/sigma),30.454306948462087,1.774412525857464,0.03452707582245342,0.04208218093790798,1.9324409579808306,0.1636940975975466,0.0025537999297983124,0.003766822328725376,-0.05364417681170594,0.08533926624778283,0.6498714177937694,NA,1948-10-01,2024-09-30,75.99726214921287,FALSE,NA
Håvelund,Original,Gumbel,Multiplicative (mu/sigma),30.29171294580497,1.7624739148829591,0.032995483049796034,0.04192455057326909,1.9318865957220952,0.17006558277318143,0.002124503577889489,0.003829813883045638,NA,NA,0.7074036004893104,NA,1948-10-01,2024-09-30,75.99726214921287,FALSE,NA
Höglekardalen,Original,GEV,Stationary,41.426860046752516,2.2175185627302136,NA,NA,15.24924365879224,1.6173527283992344,NA,NA,-0.041956995741008654,0.1061631751498081,NA,0.6524615501137474,1962-10-01,2024-09-30,61.998631074606436,NA,FALSE
Höglekardalen,Original,Gumbel,Stationary,41.086959535396886,2.013609799900255,NA,NA,15.03950975194287,1.4960326168911595,NA,NA,NA,NA,NA,NA,1962-10-01,2024-09-30,61.998631074606436,NA,NA
Höglekardalen,Original,GEV,Multiplicative (mu),42.77823450087269,4.328604585846458,-0.040815842410140864,0.11255335324338843,15.300087079651872,1.6218286114409544,NA,NA,-0.049061414727380785,0.1057727596483969,0.716152460957733,0.736453926572964,1962-10-01,2024-09-30,61.998631074606436,FALSE,FALSE
Höglekardalen,Original,Gumbel,Multiplicative (mu),42.0388917422653,3.8993788183295703,-0.029967836040982646,0.10583355625176707,15.052109798135154,1.4961485510360908,NA,NA,NA,NA,0.7782884815370442,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Höglekardalen,Original,GEV,Multiplicative (sigma),41.25425587727527,2.2077287419931784,NA,NA,2.8284714330772514,0.1886363132244426,-0.003560938332400311,0.005069424677978757,-0.03666934641889695,0.1066574138753388,0.48248489070353395,0.741306009499804,1962-10-01,2024-09-30,61.998631074606436,FALSE,FALSE
Höglekardalen,Original,Gumbel,Multiplicative (sigma),40.957428060101826,2.003871292972817,NA,NA,2.8176324304357263,0.18336360522781942,-0.003610288253638161,0.0049856143660458865,NA,NA,0.46667169942645415,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Höglekardalen,Original,GEV,Multiplicative (mu/sigma),43.4992736271564,4.446220925981764,-0.0664076688303369,0.11373597055133218,2.853864023350878,0.18921129700548373,-0.004433874162563297,0.005310849816114005,-0.035893054927005286,0.10649313195253092,0.6601965656770702,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Höglekardalen,Original,Gumbel,Multiplicative (mu/sigma),43.21296543108667,4.345724414604565,-0.06654076390128406,0.11311144118329491,2.8501871461339627,0.1899690403211201,-0.004721697296302578,0.005280112473079021,NA,NA,0.6468358648950068,NA,1962-10-01,2024-09-30,61.998631074606436,FALSE,NA
Höljes,Original,GEV,Stationary,27.721549243660053,0.9762841598169862,NA,NA,7.272767511757781,0.7647774547240994,NA,NA,0.18709006810564774,0.09132668979941419,NA,0.015961811960900216,1954-10-01,2024-09-30,69.99863107460644,NA,TRUE
Höljes,Original,Gumbel,Stationary,28.503541978784504,0.9921661098136165,NA,NA,7.956938754591728,0.7786293445295563,NA,NA,NA,NA,NA,NA,1954-10-01,2024-09-30,69.99863107460644,NA,NA
Höljes,Original,GEV,Multiplicative (mu),27.25570733354178,1.5514218855436492,0.01346083256753296,0.035049326047373305,7.266628464210019,0.7633090367275026,NA,NA,0.18658541928344047,0.09086547452939671,0.700373781993408,0.015977153985264947,1954-10-01,2024-09-30,69.99863107460644,FALSE,TRUE
